tree_id,pathogen_id,date_detected
9712,3,2021-08-21
9718,8,2021-11-06
9719,8,2026-02-19
9723,8,2024-04-17
9731,3,2025-05-13
9732,3,2023-02-11
9732,2,2025-10-31
9736,2,2022-03-29
9742,8,2025-05-28
9768,8,2025-08-20
9777,3,2022-12-08
9777,2,2022-08-26
9781,2,2021-10-18
9782,2,2021-03-18
9787,8,2025-07-15
9797,7,2022-04-07
9808,7,2025-05-03
9822,3,2026-01-28
9834,1,2023-04-07
9852,3,2025-02-06
9852,2,2022-03-01
9884,2,2021-07-14
9903,2,2024-09-28
9915,1,2026-02-02
9934,8,2025-10-20
9937,2,2022-03-03
9950,8,2022-05-15
9953,1,2021-09-24
9973,10,2025-03-03
9989,8,2021-04-04
10011,1,2021-07-14
10046,5,2024-01-28
10052,8,2021-03-15
10055,6,2023-10-13
10059,8,2024-01-02
10062,2,2021-07-05
10067,8,2024-05-14
10075,2,2022-11-23
10083,3,2025-03-15
10083,2,2025-07-23
10086,8,2025-02-28
10092,8,2021-03-11
10111,1,2021-11-27
10116,8,2024-07-25
10132,8,2024-08-11
10150,2,2021-05-30
10150,3,2021-10-12
10157,2,2025-07-20
10160,2,2022-01-30
10174,8,2025-11-09
10175,8,2026-02-15
10187,8,2026-01-04
10201,3,2025-07-06
10201,2,2024-08-11
10208,8,2024-03-18
10218,5,2025-03-25
10233,1,2021-07-21
10234,1,2025-05-18
10235,1,2024-10-10
10239,6,2022-05-12
10252,8,2024-12-30
10277,8,2025-09-02
10291,8,2021-10-24
10292,8,2024-08-01
10297,3,2023-09-17
10299,2,2021-12-31
10299,3,2024-03-28
10307,8,2023-12-15
10308,8,2021-04-14
10313,8,2024-08-01
10324,8,2023-04-30
10328,5,2025-07-17
10333,10,2023-11-15
10343,8,2023-01-30
10346,8,2022-12-17
10357,8,2025-02-20
10358,8,2022-07-18
10365,8,2024-03-15
10367,8,2023-05-03
10373,1,2025-03-29
10379,8,2025-02-19
10390,8,2022-08-27
10403,8,2026-01-31
10409,8,2022-01-30
10410,5,2025-12-01
10420,5,2023-09-25
10430,8,2023-08-16
10436,8,2024-09-24
10445,8,2026-01-18
10453,8,2024-08-20
10459,3,2025-10-07
10459,2,2023-01-15
10490,3,2021-07-05
10501,8,2025-01-25
10502,8,2024-02-04
10518,8,2025-01-14
10521,2,2023-01-03
10530,8,2026-03-01
10536,8,2024-12-04
10572,8,2024-02-21
10579,1,2021-10-19
10593,8,2021-04-25
10594,4,2022-04-02
10599,3,2024-04-24
10600,8,2023-05-12
10607,3,2024-09-20
10611,8,2025-05-29
10622,5,2021-09-01
10633,8,2024-09-24
10641,8,2021-05-15
10642,1,2023-09-21
10649,8,2026-02-18
10675,8,2023-02-15
10677,8,2026-03-05
10695,8,2024-08-31
10698,8,2024-02-24
10704,7,2023-03-28
10708,10,2023-04-04
10712,5,2024-05-13
10728,8,2023-08-07
10732,1,2022-12-04
10734,1,2021-08-08
10739,10,2024-05-21
10742,8,2023-10-22
10745,8,2023-12-06
10747,1,2025-02-21
10759,8,2026-02-04
10761,4,2025-08-21
10771,2,2024-08-23
10773,8,2024-02-02
10782,5,2025-03-17
10784,2,2022-08-04
10792,8,2021-04-22
10793,2,2022-12-15
10794,8,2023-11-09
10800,8,2025-08-21
10805,8,2022-03-10
10806,8,2021-07-16
10807,8,2021-07-18
10826,2,2022-01-23
10850,5,2022-03-29
10873,8,2023-08-12
10901,8,2024-02-15
10904,1,2025-04-19
10907,8,2022-10-25
10912,2,2025-12-09
10912,3,2023-04-26
10918,1,2022-11-04
10922,1,2022-11-06
10932,8,2021-12-08
10939,8,2025-10-28
10958,1,2026-01-07
10963,8,2024-10-20
10977,8,2024-08-21
10978,3,2021-12-21
10978,2,2021-12-27
10979,1,2022-11-08
10984,3,2026-01-23
10994,1,2022-08-18
10995,8,2021-12-05
11004,1,2023-09-29
11020,8,2023-10-18
11024,8,2024-08-20
11035,8,2022-12-07
11039,8,2025-03-10
11048,1,2025-02-18
11059,2,2025-03-13
11074,4,2024-05-19
11078,8,2024-03-12
11084,2,2023-04-18
11094,1,2022-06-16
11101,8,2023-10-10
11123,8,2024-12-28
11129,8,2023-11-25
11141,5,2024-04-18
11146,2,2023-10-29
11151,2,2025-11-28
11164,8,2025-01-29
11166,5,2022-07-14
11178,8,2023-06-21
11180,3,2024-02-06
11181,5,2023-12-07
11191,8,2022-07-23
11198,5,2025-11-18
11201,8,2023-03-08
11202,8,2024-10-20
11216,8,2025-03-21
11231,8,2022-04-25
11251,3,2022-04-14
11266,2,2025-04-23
11269,8,2024-11-27
11281,8,2021-03-22
11287,3,2023-01-13
11294,3,2024-02-12
11303,8,2022-11-05
11305,8,2021-08-03
11311,1,2021-12-16
11314,8,2023-08-26
11325,8,2024-06-30
11333,2,2022-08-06
11333,3,2022-12-09
11342,8,2025-06-06
11353,8,2023-04-19
11365,4,2021-05-01
11372,8,2025-11-25
11383,2,2024-08-12
11383,3,2024-12-01
11384,8,2023-07-21
11389,8,2023-01-30
11394,8,2022-03-19
11400,8,2025-02-11
11403,8,2024-02-12
11406,1,2022-07-16
11422,8,2026-03-02
11440,8,2025-12-28
11444,8,2021-03-25
11450,8,2022-11-04
11475,1,2025-12-13
11478,1,2023-04-18
11481,1,2025-08-20
11490,1,2026-02-09
11493,8,2022-04-14
11500,1,2023-10-15
11518,8,2023-04-16
11527,3,2024-02-09
11535,8,2024-05-02
11537,8,2021-04-20
11562,8,2023-10-25
11569,6,2024-12-15
11582,8,2023-09-09
11585,8,2022-03-06
11601,8,2021-12-18
11602,1,2025-11-08
11615,8,2022-04-24
11617,8,2024-01-23
11622,8,2025-08-26
11642,8,2023-07-11
11647,8,2025-06-03
11656,8,2022-08-17
11662,8,2024-02-15
11672,1,2022-10-08
11690,3,2022-05-26
11702,8,2025-11-23
11704,8,2021-08-14
11708,8,2023-01-28
11712,1,2022-05-30
11720,8,2025-03-26
11726,8,2023-04-28
11727,6,2023-03-13
11731,8,2025-12-05
11733,8,2021-09-04
11743,2,2022-08-12
11752,8,2025-07-18
11759,3,2025-12-18
11761,8,2021-05-31
11768,8,2021-11-28
11787,2,2021-08-08
11798,2,2025-01-25
11812,8,2021-04-11
11813,8,2022-08-10
11830,8,2026-02-27
11831,6,2021-09-11
11835,2,2023-10-21
11843,1,2025-12-23
11849,9,2023-06-19
11855,8,2021-05-18
11889,3,2025-02-15
11891,8,2022-05-28
11898,4,2023-11-06
11901,2,2022-07-09
11902,1,2026-02-05
11908,8,2024-06-07
11909,1,2023-12-30
11920,8,2024-12-03
11922,2,2023-07-18
11928,2,2025-04-02
11937,8,2023-02-04
11938,3,2025-09-03
11947,1,2025-05-02
11955,8,2026-02-28
11957,8,2025-10-11
11964,8,2022-12-08
11981,8,2024-09-07
11982,4,2025-11-24
11984,3,2021-06-18
11987,8,2022-08-28
12002,8,2024-08-25
12016,3,2021-08-11
12017,8,2022-07-21
12018,1,2026-03-06
12024,8,2023-06-13
12033,8,2024-05-01
12034,1,2022-10-26
12038,3,2024-05-05
12042,2,2025-04-19
12048,8,2024-05-12
12062,8,2021-09-11
12064,8,2024-08-24
12071,8,2025-11-11
12087,8,2024-10-21
12097,10,2025-09-01
12102,3,2024-02-03
12103,3,2024-09-12
12112,8,2024-03-27
12128,7,2024-03-25
12131,8,2021-06-05
12137,5,2025-09-20
12140,3,2023-05-04
12140,2,2022-06-30
12143,8,2025-07-12
12146,6,2024-05-08
12151,8,2021-04-28
12161,2,2022-03-02
12167,8,2021-04-20
12169,8,2024-12-10
12173,1,2021-08-29
12175,3,2024-05-06
12175,2,2023-10-01
12182,3,2021-11-13
12185,6,2022-08-05
12186,5,2025-09-30
12187,8,2025-06-16
12202,1,2023-03-20
12204,8,2025-12-15
12205,1,2021-07-16
12225,5,2022-01-05
12229,8,2021-09-27
12239,8,2026-02-25
12242,8,2023-10-04
12253,8,2022-10-30
12270,1,2024-10-15
12277,1,2021-08-26
12280,8,2021-04-12
12291,1,2021-10-22
12303,8,2023-03-28
12323,3,2022-09-10
12326,2,2026-01-30
12330,2,2025-08-10
12331,1,2022-02-21
12333,1,2025-10-28
12347,8,2025-09-20
12351,8,2022-01-24
12359,1,2024-06-19
12360,1,2024-09-22
12361,1,2023-12-19
12377,1,2022-11-12
12399,2,2026-03-02
12421,8,2023-03-30
12424,7,2021-10-01
12449,8,2025-10-08
12476,8,2025-09-18
12478,1,2025-06-06
12521,8,2022-08-10
12527,2,2023-01-13
12533,8,2024-01-30
12541,1,2022-11-17
12544,2,2024-11-16
12566,1,2022-01-22
12570,8,2025-06-26
12579,8,2023-09-25
12586,2,2024-12-04
12589,2,2024-07-28
12589,3,2022-12-02
12595,5,2025-04-19
12601,1,2024-09-14
12602,8,2022-12-07
12605,1,2021-04-14
12616,8,2022-06-03
12644,8,2026-01-21
12645,8,2023-11-17
12651,7,2022-10-27
12660,7,2023-07-29
12670,6,2026-02-17
12673,7,2021-05-23
12679,1,2023-10-24
12683,1,2025-01-20
12692,8,2021-05-07
12701,1,2021-07-08
12712,3,2023-06-09
12712,2,2025-03-04
12725,8,2024-01-09
12726,5,2026-01-25
12727,6,2023-06-11
12731,8,2021-05-23
12788,8,2025-03-20
12795,8,2023-06-21
12802,8,2022-07-26
12812,7,2023-12-28
12813,8,2023-02-14
12816,8,2025-06-11
12817,8,2025-10-09
12839,8,2023-10-03
12841,8,2023-02-24
12843,2,2022-08-08
12846,3,2025-07-11
12857,8,2021-10-25
12871,8,2021-07-30
12887,8,2026-02-11
12888,7,2021-07-12
12889,8,2021-06-10
12890,7,2023-02-17
12895,8,2022-03-10
12923,3,2025-05-19
12924,8,2022-03-11
12935,2,2021-07-16
12936,3,2025-02-15
12950,8,2023-03-16
12967,2,2022-09-18
12968,8,2024-01-03
12969,8,2025-12-24
12972,8,2024-08-20
12977,2,2025-04-16
12978,3,2024-02-27
12978,2,2023-01-27
12989,4,2023-06-29
13004,8,2024-03-05
13005,6,2025-11-28
13011,8,2023-02-01
13024,2,2022-12-12
13041,1,2022-10-27
13042,1,2025-06-14
13044,1,2024-10-22
13045,2,2024-09-11
13047,1,2021-05-29
13057,1,2025-04-12
13065,2,2022-07-30
13074,8,2022-10-12
13075,7,2023-01-19
13120,7,2023-01-03
13132,8,2021-09-13
13153,10,2024-12-31
13167,1,2024-06-04
13177,8,2022-05-21
13187,8,2024-02-16
13210,1,2023-11-27
13211,1,2023-07-21
13217,8,2025-06-13
13238,3,2025-05-07
13248,3,2024-11-22
13265,5,2023-02-07
13267,1,2023-05-04
13277,2,2022-02-27
13304,3,2025-01-31
13308,8,2022-11-21
13328,3,2023-05-19
13337,2,2025-10-29
13351,3,2025-09-23
13367,8,2021-08-13
13382,7,2023-08-12
13386,8,2024-04-13
13387,8,2021-11-21
13401,8,2023-02-15
13402,8,2023-03-26
13410,1,2026-01-01
13412,1,2021-08-21
13430,8,2024-11-08
13451,1,2022-06-02
13462,8,2024-02-25
13467,2,2021-07-21
13469,8,2022-07-17
13486,8,2025-11-03
13495,8,2025-01-03
13497,7,2021-03-13
13499,8,2024-10-25
13513,7,2023-01-12
13525,3,2022-01-10
13525,2,2021-03-15
13536,3,2023-07-31
13540,5,2024-10-14
13552,8,2025-05-30
13607,2,2021-03-13
13607,3,2022-11-25
13617,8,2021-03-31
13626,2,2022-02-23
13627,8,2023-09-17
13629,1,2025-05-17
13632,2,2021-05-18
13648,8,2022-07-27
13671,2,2022-10-12
13684,2,2023-01-05
13698,8,2022-03-19
13708,2,2021-09-10
13708,3,2024-08-14
13709,2,2022-08-01
13712,8,2022-11-27
13728,3,2024-10-22
13741,3,2024-11-02
13746,7,2026-02-20
13749,2,2023-06-06
13750,1,2025-01-12
13751,1,2025-10-14
13755,8,2022-11-13
13756,8,2022-07-10
13757,8,2021-07-20
13767,8,2023-10-20
13771,7,2023-01-11
13792,8,2024-12-27
13798,1,2021-04-08
13873,8,2021-05-10
13881,8,2021-11-08
13885,6,2026-02-03
13902,1,2024-06-25
13906,8,2024-07-14
13907,8,2026-02-28
13911,8,2023-09-13
13936,8,2021-03-26
13943,8,2023-04-03
13958,8,2022-09-02
13968,2,2026-01-24
13972,8,2025-12-06
13988,5,2025-05-28
13995,8,2023-03-16
13998,8,2025-03-14
13999,5,2023-09-15
14012,5,2025-08-28
14022,1,2025-11-21
14036,8,2024-01-10
14040,8,2023-05-21
14072,8,2022-12-06
14088,1,2026-02-06
14092,6,2023-04-08
14096,10,2024-09-08
14109,8,2023-10-11
14118,1,2025-07-01
14138,1,2025-09-11
14143,8,2022-10-10
14146,6,2022-08-28
14159,8,2023-09-27
14173,8,2022-03-02
14176,8,2024-11-19
14181,6,2021-04-27
14183,2,2023-02-04
14189,3,2023-07-02
14194,1,2025-07-04
14208,8,2024-06-25
14232,8,2022-04-29
14235,1,2025-01-10
14248,8,2022-01-21
14249,1,2024-12-06
14255,8,2024-10-05
14257,8,2022-10-05
14259,2,2025-06-23
14259,3,2023-07-14
14260,8,2026-01-24
14265,1,2022-12-12
14279,2,2023-06-28
14281,1,2022-06-30
14289,8,2022-11-06
14290,6,2024-01-13
14294,8,2023-08-09
14296,1,2024-08-01
14304,8,2023-06-22
14317,1,2022-02-16
14325,2,2021-06-01
14341,8,2023-08-16
14343,8,2021-12-06
14346,4,2021-05-20
14347,8,2025-01-01
14348,1,2025-07-01
14371,8,2021-09-08
14374,8,2025-02-12
14389,8,2025-11-19
14402,8,2025-05-04
14426,8,2021-07-09
14435,8,2025-10-22
14444,1,2026-01-01
14450,2,2024-10-23
14456,2,2021-03-11
14459,2,2022-10-18
14459,3,2022-11-10
14463,8,2025-05-04
14478,6,2022-03-11
14480,8,2024-11-02
14483,8,2022-04-06
14487,8,2023-08-10
14525,1,2021-03-31
14526,8,2021-10-02
14536,8,2023-02-04
14538,2,2024-03-01
14547,1,2022-06-01
14551,1,2026-01-30
14555,8,2023-04-30
14556,8,2023-02-14
14557,5,2024-10-27
14558,10,2024-12-04
14564,1,2021-07-24
14565,8,2022-01-25
14574,1,2022-02-06
14577,8,2024-06-26
14589,10,2022-07-06
14602,3,2025-06-17
14602,2,2024-06-27
14611,8,2025-06-29
14612,6,2025-08-11
14619,8,2022-07-24
14622,2,2025-02-24
14622,3,2023-10-11
14624,8,2023-04-11
14629,8,2022-03-31
14630,1,2021-11-25
14639,5,2024-11-20
14648,8,2024-03-07
14650,1,2024-11-28
14658,2,2023-12-31
14684,1,2026-02-16
14690,1,2025-02-27
14749,6,2022-11-03
14752,1,2023-02-04
14756,8,2022-07-27
14798,8,2022-12-14
14800,8,2024-03-22
14807,8,2024-08-10
14827,8,2025-02-27
14851,8,2022-03-25
14859,8,2023-08-25
14863,8,2024-11-16
14871,8,2025-07-25
14877,8,2025-04-27
14881,10,2023-01-25
14901,10,2021-07-12
14908,3,2024-10-28
14910,8,2024-01-16
14911,8,2021-11-27
14914,3,2021-03-11
14914,2,2021-11-07
14944,5,2023-05-08
14945,8,2021-04-23
14951,6,2026-02-10
14955,5,2021-06-04
14962,8,2021-12-07
14974,1,2024-11-28
14982,8,2022-05-02
14994,8,2024-04-22
14998,3,2021-06-15
15012,8,2026-01-05
15024,2,2023-05-02
15039,8,2024-11-16
15046,8,2024-06-08
15048,8,2022-02-13
15057,1,2024-04-28
15063,8,2026-02-18
15066,8,2022-10-31
15073,8,2023-09-24
15110,8,2022-08-23
15118,4,2021-09-25
15123,8,2025-03-23
15134,8,2021-09-05
15135,8,2024-03-09
15136,6,2024-09-25
15141,8,2025-02-17
15154,1,2025-05-06
15158,8,2021-09-12
15173,5,2022-02-28
15180,2,2022-12-16
15186,1,2024-07-21
15187,2,2021-09-16
15187,3,2022-11-04
15191,8,2022-07-13
15200,8,2025-05-17
15201,5,2024-05-24
15202,8,2023-03-31
15213,4,2021-09-02
15217,8,2022-09-16
15244,8,2024-09-08
15270,8,2021-07-04
15276,1,2023-04-19
15281,1,2023-06-18
15290,1,2024-03-14
15292,8,2022-11-22
15305,3,2022-06-27
15308,8,2024-07-02
15312,1,2025-12-15
15337,8,2021-10-18
15342,3,2022-11-28
15342,2,2023-06-27
15343,8,2024-02-29
15360,8,2022-05-08
15363,5,2022-05-22
15387,8,2024-08-05
15398,8,2021-04-09
15415,2,2022-11-22
15429,8,2021-03-16
15430,8,2026-03-04
15433,6,2025-10-14
15447,8,2024-01-18
15462,8,2021-07-25
15471,3,2021-12-15
15479,3,2024-09-30
15483,8,2024-10-14
15500,8,2023-03-09
15502,8,2021-11-29
15506,3,2022-08-23
15509,6,2021-06-19
15512,1,2023-03-26
15516,8,2022-12-12
15520,6,2025-12-05
15528,1,2022-04-29
15529,8,2025-02-25
15532,8,2024-07-16
15542,3,2023-07-09
15554,8,2024-02-08
15556,2,2022-06-01
15558,1,2021-05-01
15564,1,2025-07-09
15570,8,2021-09-24
15573,8,2025-02-14
15602,8,2024-06-03
15615,8,2022-08-09
15619,8,2022-01-27
15623,8,2025-07-10
15633,7,2023-03-03
15640,8,2025-11-28
15642,6,2022-04-22
15651,2,2025-11-17
15684,6,2023-04-19
15687,1,2025-04-03
15698,3,2024-02-29
15698,2,2025-07-19
15705,3,2024-10-14
15723,8,2022-02-28
15735,8,2024-08-25
15741,1,2021-04-06
15760,1,2025-05-09
15762,8,2024-05-03
15769,1,2022-09-01
15784,7,2021-06-22
15788,8,2023-04-01
15797,8,2025-02-18
15800,8,2022-11-14
15801,8,2023-10-31
15806,8,2025-11-25
15817,8,2021-12-17
15824,10,2023-10-09
15833,8,2021-08-25
15850,1,2025-02-10
15859,1,2025-10-20
15879,1,2024-09-10
15900,1,2023-01-19
15901,4,2021-06-28
15943,8,2025-10-25
15954,8,2022-10-22
15955,8,2023-10-20
15963,3,2025-09-26
15964,8,2024-07-01
15966,8,2024-09-10
15972,1,2021-05-24
15974,1,2021-12-18
15978,5,2024-06-07
15981,8,2023-12-04
15987,8,2022-03-29
15994,8,2022-03-01
15996,8,2023-04-10
15999,1,2023-01-07
16000,8,2022-02-26
16010,8,2025-11-23
16012,5,2022-04-20
16014,6,2022-05-15
16015,8,2024-07-14
16016,8,2024-05-27
16032,8,2025-02-24
16033,8,2025-12-15
16046,8,2023-05-23
16048,3,2021-04-19
16053,8,2024-10-18
16063,8,2022-12-19
16067,8,2023-11-15
16095,4,2022-05-07
16098,8,2024-08-11
16100,8,2022-11-05
16102,8,2023-04-09
16112,10,2023-07-29
16133,8,2021-10-22
16140,8,2023-09-11
16146,8,2023-01-05
16158,6,2022-04-29
16168,4,2024-08-20
16173,8,2024-02-08
16187,8,2021-11-25
16189,2,2023-10-11
16194,5,2025-01-19
16196,5,2022-06-13
16197,5,2025-07-02
16208,8,2022-11-16
16215,8,2021-04-10
16218,8,2021-04-26
16226,1,2021-10-25
16238,8,2023-01-14
16241,8,2024-07-21
16245,8,2021-06-21
16251,8,2024-01-05
16252,8,2023-08-16
16256,3,2024-04-30
16263,8,2022-12-12
16265,8,2022-04-30
16276,8,2021-05-21
16280,8,2025-11-17
16291,6,2022-10-01
16309,5,2022-11-17
16320,3,2023-04-10
16320,2,2024-10-28
16327,8,2023-09-11
16328,8,2023-08-26
16334,1,2023-07-10
16336,2,2026-01-12
16337,2,2023-11-20
16337,3,2024-12-09
16341,8,2023-06-10
16349,1,2024-10-21
16350,8,2024-01-24
16357,2,2023-08-04
16366,8,2023-08-22
16369,4,2025-09-20
16377,8,2023-07-17
16385,8,2021-07-13
16388,8,2023-08-21
16398,2,2022-05-05
16401,3,2023-08-17
16410,8,2022-04-20
16411,8,2022-07-26
16438,3,2023-05-25
16442,3,2022-03-10
16448,2,2026-02-06
16456,8,2022-05-18
16464,8,2023-07-12
16468,1,2024-07-23
16471,1,2023-05-24
16484,8,2021-11-27
16496,8,2022-12-03
16504,8,2021-07-29
16520,8,2024-03-05
16554,6,2024-08-23
16557,1,2024-02-14
16560,8,2025-12-11
16563,8,2023-08-19
16571,5,2021-08-15
16581,6,2022-04-14
16592,5,2021-03-30
16599,5,2021-04-23
16602,8,2025-05-17
16631,8,2024-05-15
16634,6,2022-06-19
16636,3,2024-09-06
16636,2,2023-07-07
16640,1,2021-10-06
16652,3,2025-04-10
16671,8,2025-03-12
16688,5,2023-06-09
16705,8,2025-10-26
16737,8,2025-04-14
16739,8,2024-08-09
16750,1,2023-04-18
16763,8,2022-02-04
16766,8,2022-01-21
16776,8,2021-09-28
16778,2,2023-08-10
16780,8,2025-06-27
16787,8,2022-06-07
16797,8,2025-03-29
16822,6,2023-09-30
16834,6,2024-06-12
16844,5,2022-12-05
16846,3,2021-09-26
16847,8,2022-06-15
16848,8,2023-01-16
16849,2,2022-03-15
16849,3,2024-07-10
16851,6,2022-06-09
16852,2,2023-02-23
16852,3,2024-02-29
16866,8,2024-10-13
16868,1,2023-09-18
16879,2,2023-12-20
16889,8,2025-11-08
16896,3,2023-12-14
16897,3,2022-04-24
16898,3,2022-12-12
16902,5,2025-08-20
16918,8,2026-03-04
16922,8,2024-11-30
16927,2,2024-11-30
16934,1,2022-10-25
16959,8,2025-02-15
16960,8,2021-06-18
16963,10,2021-10-16
16967,3,2025-10-31
16976,1,2024-04-17
16990,8,2025-01-20
16995,8,2024-02-02
17007,8,2025-07-31
17019,3,2024-05-12
17019,2,2023-03-16
17021,7,2022-05-14
17023,3,2025-06-03
17026,2,2021-04-03
17026,3,2023-02-03
17038,8,2022-05-15
17049,8,2021-12-17
17051,8,2023-06-06
17053,8,2025-10-17
17054,8,2024-11-03
17055,8,2021-10-21
17086,2,2025-07-22
17101,6,2025-07-03
17107,8,2024-03-08
17116,8,2024-03-08
17122,8,2023-04-13
17127,5,2022-09-01
17136,1,2022-03-05
17138,8,2025-09-27
17144,5,2025-09-11
17155,1,2022-01-02
17165,6,2023-12-14
17175,10,2023-06-10
17186,3,2026-02-15
17188,8,2021-04-23
17195,4,2024-07-11
17198,8,2025-05-12
17211,8,2024-11-24
17215,1,2024-02-09
17218,8,2024-01-21
17232,1,2023-01-17
17239,6,2025-04-12
17242,8,2024-02-14
17252,1,2022-07-11
17254,8,2022-05-26
17255,6,2024-05-11
17264,8,2023-05-23
17269,8,2025-03-16
17272,7,2023-03-20
17277,8,2024-07-24
17278,1,2022-03-11
17279,1,2024-03-27
17294,10,2024-05-25
17301,1,2024-02-09
17313,1,2024-07-15
17328,8,2025-02-10
17331,8,2021-12-09
17346,8,2022-07-22
17353,2,2021-05-30
17354,3,2022-10-30
17374,8,2021-06-20
17392,8,2024-04-26
17398,3,2021-07-30
17407,1,2022-08-07
17417,3,2023-04-03
17421,2,2024-03-27
17425,3,2023-05-24
17428,3,2021-05-01
17430,8,2025-03-10
17452,3,2024-09-27
17461,8,2022-09-14
17479,2,2023-01-06
17482,6,2026-02-03
17497,8,2025-10-03
17506,8,2023-02-13
17510,8,2022-06-08
17514,8,2023-01-15
17522,2,2025-09-30
17530,8,2025-05-02
17533,8,2022-04-02
17539,8,2021-12-05
17541,8,2023-10-05
17544,2,2024-06-01
17548,1,2025-08-02
17549,8,2025-09-29
17551,8,2022-11-08
17553,8,2024-08-26
17555,8,2026-02-20
17558,2,2021-04-01
17565,6,2022-04-03
17569,8,2021-11-08
17596,8,2024-03-02
17600,1,2023-12-20
17605,1,2024-05-02
17617,1,2025-11-15
17619,6,2021-06-03
17634,8,2024-12-22
17635,6,2021-09-19
17647,8,2024-09-30
17650,8,2023-06-15
17651,8,2022-01-24
17654,1,2025-02-21
17664,2,2022-01-13
17665,8,2024-01-27
17667,2,2023-09-01
17680,1,2022-03-23
17687,8,2023-10-23
17690,1,2023-09-17
17692,1,2026-03-07
17693,1,2024-11-19
17695,1,2022-01-25
17697,8,2023-04-15
17701,8,2025-02-15
17709,8,2024-06-14
17718,8,2021-08-14
17736,3,2021-04-19
17739,8,2023-04-06
17741,3,2025-04-09
17752,7,2022-07-22
17766,4,2024-12-23
17767,1,2021-08-07
17770,2,2024-12-26
17778,8,2025-06-05
17788,8,2022-10-22
17790,2,2021-05-28
17794,8,2022-12-24
17795,8,2026-03-08
17818,2,2023-01-09
17820,1,2026-02-28
17823,3,2024-08-24
17829,3,2023-05-26
17839,8,2022-06-30
17844,2,2022-08-30
17864,8,2021-11-23
17889,3,2021-12-15
17898,8,2025-04-12
17901,8,2026-02-07
17916,8,2025-02-12
17938,8,2021-08-02
17960,2,2025-04-14
17967,1,2021-06-07
17972,10,2023-07-19
17977,6,2023-08-07
17995,8,2023-09-08
18001,8,2021-08-30
18003,1,2024-11-05
18006,8,2026-02-03
18014,8,2022-10-01
18024,8,2022-06-05
18026,8,2022-06-10
18033,8,2024-11-10
18043,1,2022-02-02
18052,8,2023-06-27
18059,3,2025-06-18
18065,8,2023-06-10
18071,8,2021-06-05
18074,8,2024-03-25
18078,8,2021-10-03
18084,2,2023-03-14
18094,2,2024-12-07
18096,8,2024-09-01
18107,6,2023-01-19
18117,1,2021-12-16
18126,8,2024-04-29
18137,8,2025-02-23
18138,1,2023-07-25
18140,8,2023-08-15
18145,1,2026-01-25
18172,8,2025-06-07
18174,8,2021-06-04
18181,3,2023-07-11
18186,8,2022-02-24
18198,8,2021-09-23
18208,8,2022-12-29
18212,2,2024-08-09
18215,8,2022-07-08
18238,6,2023-06-14
18243,8,2021-12-23
18256,8,2021-06-26
18257,8,2021-10-06
18258,8,2022-10-05
18265,3,2022-05-12
18274,7,2024-06-07
18283,8,2022-05-26
18289,2,2025-05-03
18306,8,2024-10-30
18311,8,2022-07-11
18313,8,2024-10-02
18314,8,2025-10-28
18315,1,2024-07-18
18319,6,2022-04-28
18339,1,2026-02-05
18343,8,2025-08-09
18345,1,2022-01-31
18355,1,2021-06-16
18366,1,2022-08-22
18369,3,2023-05-12
18374,2,2021-03-12
18381,4,2024-11-29
18385,8,2021-04-25
18396,6,2022-11-13
18404,3,2023-09-16
18405,8,2021-03-22
18411,3,2024-12-02
18415,1,2024-11-15
18422,8,2025-06-12
18441,8,2023-11-05
18444,8,2025-05-29
18453,6,2024-07-05
18466,8,2021-07-26
18472,3,2026-02-17
18472,2,2026-02-16
18480,3,2023-04-22
18490,8,2022-10-09
18495,8,2023-12-04
18519,6,2022-03-06
18528,2,2025-08-03
18528,3,2025-10-28
18534,8,2022-02-12
18556,8,2022-07-19
18557,6,2022-02-03
18558,1,2024-06-26
18560,1,2022-04-15
18561,1,2021-10-04
18563,8,2021-05-10
18565,7,2023-07-17
18566,1,2023-02-08
18568,2,2022-06-18
18607,8,2022-09-07
18618,3,2022-02-05
18625,1,2022-08-19
18633,7,2024-05-21
18636,8,2024-10-14
18637,8,2025-12-24
18639,8,2022-05-09
18646,8,2023-01-19
18648,1,2023-07-19
18650,8,2022-02-06
18671,8,2022-07-11
18672,2,2023-07-12
18676,2,2022-10-31
18684,2,2021-11-30
18688,8,2026-01-15
18693,7,2023-04-04
18709,8,2021-07-29
18713,8,2021-06-23
18725,8,2025-08-11
18727,3,2025-06-01
18727,2,2025-09-26
18730,8,2023-06-07
18731,7,2025-12-31
18749,6,2023-11-14
18752,7,2022-04-04
18767,8,2023-01-28
18773,8,2021-08-24
18776,7,2024-07-06
18779,8,2025-05-15
18788,1,2021-11-13
18802,6,2024-04-06
18812,3,2022-12-27
18812,2,2023-08-11
18823,2,2023-01-04
18832,7,2021-03-13
18836,8,2025-11-20
18857,8,2023-10-25
18858,7,2025-02-10
18867,2,2022-06-24
18867,3,2022-12-01
18878,7,2024-07-04
18888,3,2024-02-16
18888,2,2024-07-26
18891,8,2021-09-20
18910,1,2021-04-20
18920,8,2026-03-09
18945,8,2022-11-11
18947,2,2022-03-27
18948,3,2025-11-29
18952,2,2023-11-06
18956,8,2021-09-25
18964,8,2025-08-27
18965,8,2023-06-25
18969,2,2023-06-23
18971,1,2025-11-11
18974,3,2025-01-29
18976,7,2024-06-04
